Date,IEAG IM,XBAG IM,XBAE IM,GAGG IM,DJCOMEX IM,CRB IM,XDBC IM,CRWE IM,CCUSAS IM,WCOA IM,CRBA IM,CMOD IM,R1JKEX IM,ICOV IM,IEAC IM,SE15 IM,XBLC IM,XB4N  IM,EUCO IM,ECOEUA IM,IEXF IM,ECRP IM,PSFE IM,LQDE IM,USCO IM,LUSC IM,JNKE IM,WING IM,CORP IM,SAFRI IM,AEJ IM,INDI IM,KOR IM,MAL IM,TWN IM,APEX IM,FXC IM,IKOR IM,ITWN IM,IFFF IM,XMKO IM,XMAS IM,XMTW IM,XNIF IM,XAXJ IM,CI2 IM,CSKR IM,CSEMAS IM,XMIN IM,XCS3 IM,XCS4 IM,AASI IM,TAI IM,EMAE IM,XCHA IM,AJEUAS IM,RQFI IM,CASH IM,CHNA IM,CNAA IM,BRA IM,LATAM IM,IBZL IM,LTAM IM,XMLA IM,XMBR IM,XMEX IM,CSMXCP IM,ALAT IM,BRZ IM,TUR IM,ITKY IM,XMRC IM,RDXS IM,EMKT IM,IEEM IM,XMEM IM,XMEA IM,XSFR IM,SEMA IM,AEEM IM,EMMV IM,EMRG IM,EMGEAS IM,EMMEUA IM,EIMI IM,MXFS IM,EMV IM,MVAM IM,HMEM IM,XMME IM,SXXPIEX IM
02/08/2006,153.28,306.8927,141.4905,144.41,347.195,302.122,255.1222,71.841,933.7542,247.9525,629.1399,301.318,137.7794,139.9699,153.56,144.4593,153.56,139.193,153.56,141.427,139.193,153.56,153.56,142.29,1528.79,1769.1,117.2606,104.0899,149.32,3370.4199,207.1105,273.98,419.973,161.926,140.872,194.346,12240.31,419.973,140.872,190.252,419.973,231.6066,140.872,3516.06,194.346,273.98,419.973,231.6066,448.46,161.926,371.916,231.6066,2961,231.6066,1070.08,194.346,1070.08,1005.0399,4250.98,1005.0399,36499.4101,312.5371,308.4887,411.653,312.5371,308.4887,316.467,3169.7051,312.5371,308.4887,539.1389,238.929,3269.9446,1832.98,258.6713,258.6713,258.6713,289.7655,2015.4434,258.6713,258.6713,44.6297,258.6713,258.6713,258.6713,719.4906,258.6713,686.7675,49.2906,258.6713,258.6713,463.34
02/09/2006,153.48,307.2952,141.6471,144.6,349.06,302.957,256.5529,72.2887,938.174,249.4491,632.4857,302.962,137.8667,140.1101,153.72,144.5356,153.72,139.3347,153.72,141.6091,139.3347,153.72,153.72,142.51,1531.1801,1776.83,117.2606,104.0899,149.54,3459.25,208.3314,274.352,424.056,162.647,141.032,195.168,12228.5,424.056,141.032,191.114,424.056,232.6425,141.032,3511.21,195.168,274.352,424.056,232.6425,454.134,162.647,373.813,232.6425,2956.06,232.6425,1056.04,195.168,1056.04,992.3841,4187.6099,992.3841,36882.3086,316.5987,313.6207,417.358,316.5987,313.6207,318.177,3186.8867,316.5987,313.6207,543.2632,241.024,3327.9614,1864.12,261.3055,261.3055,261.3055,295.2452,2045.2971,261.3055,261.3055,44.9738,261.3055,261.3055,261.3055,726.3243,261.3055,692.6914,49.4804,261.3055,261.3055,468.73
02/10/2006,153.63,307.225,141.562,144.56,343.079,298.177,250.1321,70.8965,918.2709,244.8041,615.4713,296.775,137.9833,140.2591,153.84,144.6045,153.84,139.4214,153.84,141.7809,139.4214,153.84,153.84,142.22,1528.22,1770.01,117.2606,104.0899,149.42,3481.6499,208.861,276.148,430.025,162.51,140.954,196.144,12316.33,430.025,140.954,192.03,430.025,234.2265,140.954,3479.44,196.144,276.148,430.025,234.2265,455.712,162.51,378.698,234.2265,2977.09,234.2265,1069.93,196.144,1069.93,1005.2515,4226.8799,1005.2515,36975.2695,316.6167,315.3752,417.888,316.6167,315.3752,314.973,3155.0313,316.6167,315.3752,553.1036,245.484,3304.2156,1859.4,262.1024,262.1024,262.1024,294.703,2072.7368,262.1024,262.1024,45.0302,262.1024,262.1024,262.1024,729.1407,262.1024,695.4359,49.8563,262.1024,262.1024,466.98
02/13/2006,153.34,306.9144,141.5022,144.42,339.378,294.662,247.0088,70.0072,910.6044,242.2855,608.0666,293.45,137.8473,140.0259,153.62,144.5456,153.62,139.1998,153.62,141.443,139.1998,153.62,153.62,142.3,1528.76,1769.22,117.2606,104.0899,149.3,3352.6101,207.0493,277.505,420.543,163.169,139.7,194.562,12334.92,420.543,139.7,190.211,420.543,231.9668,139.7,3479.44,194.562,277.505,420.543,231.9668,454.696,163.169,378.215,231.9668,2977.09,231.9668,1069.64,194.562,1069.64,1006.1938,4222.9702,1006.1938,36113.9492,309.3598,307.9214,408.23,309.3598,307.9214,306.348,3068.7334,309.3598,307.9214,543.5533,241.338,3310.9795,1871.8101,258.5414,258.5414,258.5414,290.5002,2046.9468,258.5414,258.5414,44.6269,258.5414,258.5414,258.5414,719.5474,258.5414,689.2622,49.5003,258.5414,258.5414,469.31
02/14/2006,153.49,306.6343,141.4662,144.29,339.221,292.433,246.9063,70.2836,909.312,241.9581,605.57,292.501,137.9566,140.1697,153.73,144.611,153.73,139.3171,153.73,141.6076,139.3171,153.73,153.73,142.07,1527.1,1764.8101,117.2606,104.0899,149.08,3312.8201,208.3498,275.577,424.53,163.722,140.818,195.674,12532.89,424.53,140.818,191.571,424.53,233.2449,140.818,3550.26,195.674,275.577,424.53,233.2449,444.091,163.722,371.279,233.2449,2931.08,233.2449,1076.64,195.674,1076.64,1011.4686,4245.48,1011.4686,36626.8789,312.8762,313.3335,412.773,312.8762,313.3335,308.7,3092.1597,312.8762,313.3335,536.8331,238.141,3298.1799,1865.91,258.9818,258.9818,258.9818,286.7753,2000.0137,258.9818,258.9818,44.6352,258.9818,258.9818,258.9818,721.5449,258.9818,688.7718,49.5254,258.9818,258.9818,468.48
02/15/2006,153.41,307.0345,141.4836,144.47,334.13,288.6,243.2761,69.1276,894.9645,239.0806,590.9739,288.718,137.9379,140.1387,153.72,144.6086,153.72,139.2997,153.72,141.6276,139.2997,153.72,153.72,142.24,1528.91,1769.9,117.2606,104.0899,149.33,3361.6201,207.2167,275.333,414.708,163.838,140.094,194.243,12586.41,414.708,140.094,190.011,414.708,231.195,140.094,3573.51,194.243,275.333,414.708,231.195,447.24,163.838,369.068,231.195,2918.16,231.195,1078.81,194.243,1078.81,1015.3972,4280.7598,1015.3972,37239.3008,317.5461,319.9891,418.881,317.5461,319.9891,312.585,3131.0195,317.5461,319.9891,539.0634,239.714,3321.4878,1854.88,259.0906,259.0906,259.0906,288.9237,2024.2563,259.0906,259.0906,44.6269,259.0906,259.0906,259.0906,721.2582,259.0906,690.0289,49.7042,259.0906,259.0906,469.14
02/16/2006,153.33,306.754,141.5499,144.34,336.727,290.297,244.4647,69.1366,897.054,240.1306,597.1833,290.62,137.8928,140.0711,153.65,144.575,153.65,139.2411,153.65,141.5557,139.2411,153.65,153.65,142.35,1530.27,1772.14,117.2606,104.0899,149.24,3348.0901,207.2094,275.267,418.355,164.127,142.158,195.1,12436.4,418.355,142.158,190.957,418.355,232.4343,142.158,3560.32,195.1,275.267,418.355,232.4343,447.06,164.127,373.835,232.4343,2957.68,232.4343,1057.57,195.1,1057.57,994.382,4223.1001,994.382,38256.3906,325.3503,331.283,428.353,325.3503,331.283,317.258,3177.8933,325.3503,331.283,560.6781,248.343,3344.5864,1861.67,261.2497,261.2497,261.2497,289.3799,2067.2737,261.2497,261.2497,44.5375,261.2497,261.2497,261.2497,727.2079,261.2497,691.3979,49.8171,261.2497,261.2497,471.79
02/17/2006,153.74,307.6265,141.8778,144.76,339.393,293.53,247.0929,69.5954,904.9731,242.716,602.0547,293.833,138.1078,140.3761,154.03,144.7625,154.03,139.5664,154.03,141.9759,139.5664,154.03,154.03,142.9,1535.28,1784.21,117.2606,104.0899,149.75,3511.8501,207.5597,270.582,426.444,163.805,141.893,195.873,12502,426.444,141.893,192.095,426.444,233.6824,141.893,3560.32,195.873,270.582,426.444,233.6824,449.525,163.805,377.683,233.6824,2979.04,233.6824,1057.97,195.873,1057.97,994.5336,4250.4502,994.5336,38421.8281,328.2281,334.2492,431.834,328.2281,334.2492,319.188,3197.1821,328.2281,334.2492,575.9317,254.359,3458.5974,1942.41,264.6839,264.6839,264.6839,298.5511,2079.8992,264.6839,264.6839,44.8932,264.6839,264.6839,264.6839,736.3838,264.6839,697.6387,50.2377,264.6839,264.6839,473.19
02/20/2006,153.9,308.1637,141.9577,145.01,339.393,293.53,248.4605,69.5954,904.9731,242.716,602.0547,293.833,138.2159,140.511,154.17,144.8418,154.17,139.6985,154.17,142.1612,139.6985,154.17,154.17,142.9,1535.28,1784.21,117.2606,104.0899,149.98,3506.3899,209.8869,273.12,433.25,163.906,142.354,197.724,12726.79,433.25,142.354,193.898,433.25,236.0799,142.354,3582.33,197.724,273.12,433.25,236.0799,452.567,163.906,376.549,236.0799,2969.43,236.0799,1059.65,197.724,1059.65,995.4637,4261.3301,995.4637,38539.1797,329.0271,334.8892,432.536,329.0271,334.8892,319.944,3204.7529,329.0271,334.8892,583.8266,257.648,3547.397,2002.12,266.9973,266.9973,266.9973,301.7516,2094.0349,266.9973,266.9973,44.8932,266.9973,266.9973,266.9973,742.5011,266.9973,701.5806,50.5196,266.9973,266.9973,474.31
02/21/2006,153.84,307.3859,141.9198,144.64,346.39,297.377,251.6148,70.5562,922.3877,246.6229,620.0433,299.337,138.1519,140.4494,154.1,144.789,154.1,139.6282,154.1,142.1205,139.6282,154.1,154.1,142.74,1534.49,1783.11,117.2606,104.0899,149.67,3528.72,209.8713,274.832,431.698,163.773,140.697,197.188,12770.4,431.698,140.697,193.199,431.698,235.2077,140.697,3582.33,197.188,274.832,431.698,235.2077,445.884,163.773,369.267,235.2077,2935.56,235.2077,1077.23,197.188,1077.23,1012.9885,4338.5898,1012.9885,38165.9688,328.5498,333.0786,432.303,328.5498,333.0786,319.164,3196.8625,328.5498,333.0786,583.5229,257.84,3498.522,1982.24,266.0647,266.0647,266.0647,300.3415,2064.7368,266.0647,266.0647,45.0219,266.0647,266.0647,266.0647,739.9249,266.0647,700.0405,50.4983,266.0647,266.0647,475.89
02/22/2006,154,307.568,142.0605,144.72,341.933,293.603,250.1898,70.3913,915.0563,244.7843,608.9232,294.939,138.1654,140.5207,154.2,144.7827,154.2,139.7011,154.2,142.2482,139.7011,154.2,154.2,143.15,1537.8199,1791.98,117.2606,104.0899,149.81,3513.8799,208.8277,274.665,427.062,163.554,138.059,195.955,12970.8,427.062,138.059,191.873,427.062,233.5918,138.059,3598.93,195.955,274.665,427.062,233.5918,438.764,163.554,370.631,233.5918,2937.58,233.5918,1076.62,195.955,1076.62,1012.1537,4331.0298,1012.1537,38246.3984,327.5864,329.0082,431.806,327.5864,329.0082,321.905,3224.3,327.5864,329.0082,574.2886,253.976,3555.2898,2021.33,264.8967,264.8967,264.8967,300.1016,2083.1707,264.8967,264.8967,45.007,264.8967,264.8967,264.8967,736.1505,264.8967,697.9896,50.4311,264.8967,264.8967,478.83
02/23/2006,153.53,308.1953,141.8111,145.01,339.089,291.916,248.3473,69.8667,910.4327,244.1481,604.8368,293.57,137.9021,140.1416,153.76,144.5671,153.76,139.2783,153.76,141.8148,139.2783,153.76,153.76,142.91,1535.3199,1789.04,117.2606,104.0899,149.95,3522.29,210.6936,275.551,436.238,164.661,137.174,197.492,13007.9,436.238,137.174,193.461,436.238,235.2541,137.174,3571.01,197.492,275.551,436.238,235.2541,439.809,164.661,373.016,235.2541,2953.63,235.2541,1080.28,197.492,1080.28,1016.1127,4357.4399,1016.1127,38405.4805,332.0801,333.2723,437.477,332.0801,333.2723,328.055,3285.8474,332.0801,333.2723,580.0433,257.053,3561.105,2015.9301,266.8748,266.8748,266.8748,301.1058,2082.4653,266.8748,266.8748,45.4486,266.8748,266.8748,266.8748,741.5807,266.8748,702.6636,50.8799,266.8748,266.8748,477.97
02/24/2006,153.46,307.6061,141.7138,144.73,344.113,296.264,253.0184,70.5187,920.6168,246.518,613.6807,296.595,137.8581,140.0824,153.71,144.5318,153.71,139.2347,153.71,141.7185,139.2347,153.71,153.71,142.9,1535.38,1789.46,117.2606,104.0899,149.64,3463.9099,210.8642,274.731,438.897,164.142,138.973,198.14,12883.72,438.897,138.973,194.213,438.897,236.0661,138.973,3576.51,198.14,274.731,438.897,236.0661,435.142,164.142,377.561,236.0661,2992.24,236.0661,1089.25,198.14,1089.25,1024.7955,4388.4902,1024.7955,38610.3906,332.9065,334.0562,438.355,332.9065,334.0562,327.809,3283.3721,332.9065,334.0562,581.5808,258.915,3565.2485,2050.49,267.2823,267.2823,267.2823,300.243,2085.1262,267.2823,267.2823,45.5053,267.2823,267.2823,267.2823,742.9457,267.2823,703.5187,50.9642,267.2823,267.2823,479.47
02/27/2006,153.18,307.6204,141.5697,144.74,337.717,289.249,248.0859,69.4586,902.0444,243.3419,594.6773,290.812,137.7148,139.8781,153.5,144.4269,153.5,139.0752,153.5,141.4363,139.0752,153.5,153.5,142.76,1534.2,1785.63,117.2606,104.0899,149.52,3476.0601,212.1013,276.835,441.152,164.783,139.777,199.373,12899.36,441.152,139.777,195.424,441.152,237.4385,139.777,3575.8,199.373,276.835,441.152,237.4385,446.587,164.783,387.438,237.4385,3043.85,237.4385,1087.88,199.373,1087.88,1022.7674,4384.6602,1022.7674,38610.3906,331.881,333.9,436.948,331.881,333.9,324.7,3252.2229,331.881,333.9,597.063,265.043,3679.7644,2094.51,268.7635,268.7635,268.7635,303.7643,2058.0039,268.7635,268.7635,45.8773,268.7635,268.7635,268.7635,746.9791,268.7635,706.546,51.0538,268.7635,268.7635,480.91
02/28/2006,153.58,309.003,141.8448,145.39,339.24,292.316,252.369,70.4002,914.6396,246.0703,601.5724,293.724,137.8746,140.1286,153.79,144.5491,153.79,139.3395,153.79,141.775,139.3395,153.79,153.79,143.13,1538.9399,1794.39,117.2752,104.5741,150.23,3359.75,212.0777,278.838,437.653,165.207,139.777,198.794,12808.98,437.653,139.777,194.632,437.653,236.6516,139.777,3528.34,198.794,278.838,437.653,236.6516,448.424,165.207,382.047,236.6516,3004.88,236.6516,1093.23,198.794,1093.23,1027.9316,4404.3999,1027.9316,38610.3906,330.865,334.2752,435.429,330.865,334.2752,321.98,3225.0422,330.865,334.2752,588.6321,260.52,3506.4346,1980.77,265.9736,265.9736,265.9736,294.839,2065.0945,265.9736,265.9736,45.6702,265.9736,265.9736,265.9736,740.2457,265.9736,702.4031,50.9135,265.9736,265.9736,474.26
03/01/2006,153.34,308.6574,141.664,145.22,339.248,292.791,252.1758,70.5996,913.9496,246.1764,604.955,293.954,137.7699,139.9612,153.63,144.4879,153.63,139.1869,153.63,141.4996,139.1869,153.63,153.63,142.87,1535.22,1783.89,117.2752,104.5741,150.07,3359.75,211.775,283.476,437.653,164.472,141.224,199.52,12752.59,437.653,141.224,195.098,437.653,237.7182,141.224,3528.34,199.52,283.476,437.653,237.7182,453.206,164.472,385.636,237.7182,3024.85,237.7182,1097.44,199.52,1097.44,1032.8748,4402.0298,1032.8748,39177.8711,335.2943,338.4834,441.418,335.2943,338.4834,327.871,3284.0547,335.2943,338.4834,599.2404,264.674,3523.7026,2002.48,267.7205,267.7205,267.7205,296.3729,2058.5698,267.7205,267.7205,45.7224,267.7205,267.7205,267.7205,745.173,267.7205,704.8853,51.3087,267.7205,267.7205,478.59
03/02/2006,152.84,308.2709,141.3305,145.05,342.686,296.767,256.5533,71.3632,928.3843,249.3245,616.2335,298.227,137.4831,139.5526,153.18,144.2705,153.18,138.7937,153.18,140.9659,138.7937,153.18,153.18,142.37,1531.12,1773.49,117.2752,104.5741,149.82,3430.8,213.2685,284.9,437.777,164.577,142.08,200.278,12834.61,437.777,142.08,195.833,437.777,238.6613,142.08,3557.93,200.278,284.9,437.777,238.6613,457.735,164.577,391.549,238.6613,3044.16,238.6613,1079.02,200.278,1079.02,1015.0999,4321.9199,1015.0999,39125.8399,336.2609,339.9966,442.426,336.2609,339.9966,326.699,3272.311,336.2609,339.9966,595.6616,262.321,3591.2979,2041.5,269.3047,269.3047,269.3047,299.9726,2041.007,269.3047,269.3047,45.776,269.3047,269.3047,269.3047,749.4516,269.3047,707.6939,51.5169,269.3047,269.3047,474.32
03/03/2006,152.68,307.9847,141.1903,144.92,343.633,298.721,257.6807,71.4996,933.5258,250.3035,620.2611,299.749,137.3466,139.3982,153,144.1456,153,138.6389,153,140.7633,138.6389,153,153,142.03,1527.4399,1764.63,117.2752,104.5741,149.64,3386.3301,211.2622,284.901,424.512,164.289,139.58,197.991,12905.83,424.512,139.58,193.362,424.512,235.2854,139.58,3593.03,197.991,284.901,424.512,235.2854,463.197,164.289,389.431,235.2854,3050.32,235.2854,1082.22,197.991,1082.22,1018.4092,4337.23,1018.4092,39239.75,336.5403,340.3221,442.71,336.5403,340.3221,325.878,3264.0879,336.5403,340.3221,586.3279,258.172,3648.9065,2083.3501,266.9259,266.9259,266.9259,298.1367,2035.3438,266.9259,266.9259,45.5817,266.9259,266.9259,266.9259,742.1149,266.9259,702.5416,51.2076,266.9259,266.9259,474.18
03/06/2006,152.88,307.2579,141.0929,144.58,337.443,293.344,254.1079,70.7249,921.6371,246.8252,605.262,294.301,137.4405,139.5341,153.16,144.2253,153.16,138.7968,153.16,140.9538,138.7968,153.16,153.16,141.54,1523.22,1752.88,117.2752,104.5741,149.35,3398.6499,211.8625,293.45,427.273,163.307,139.594,198.826,12914.61,427.273,139.594,193.722,427.273,236.5309,139.594,3611.14,198.826,293.45,427.273,236.5309,462.779,163.307,389.473,236.5309,3037.31,236.5309,1079.29,198.826,1079.29,1015.5432,4332.5801,1015.5432,38353.9805,330.0226,332.1848,434.236,330.0226,332.1848,322.263,3227.8792,330.0226,332.1848,579.0576,254.613,3618.4688,2076.6699,265.9985,265.9985,265.9985,295.8288,1963.3665,265.9985,265.9985,45.4319,265.9985,265.9985,265.9985,739.4809,265.9985,702.429,51.0079,265.9985,265.9985,476.81
03/07/2006,152.76,305.762,141.0459,143.87,336.923,289.948,250.587,69.7033,907.6921,243.5671,599.3346,290.814,137.4008,139.4507,153.08,144.2121,153.08,138.7355,153.08,140.8086,138.7355,153.08,153.08,141.52,1523.27,1753.1,117.2752,104.5741,148.7,3231.9099,208.38,293.164,416.759,163.371,137.424,195.448,12618.8,416.759,137.424,190.075,416.759,232.284,137.424,3624.52,195.448,293.164,416.759,232.284,452.556,163.371,380.385,232.284,2980.49,232.284,1053.89,195.448,1053.89,991.3346,4245.4902,991.3346,37422.5781,316.0025,314.7804,416.501,316.0025,314.7804,311.939,3124.4766,316.0025,314.7804,545.5616,239.863,3406.4795,1938.5601,257.9907,257.9907,257.9907,282.7851,1957.4823,257.9907,257.9907,44.6612,257.9907,257.9907,257.9907,718.0294,257.9907,688.4308,49.9371,257.9907,257.9907,474.13
03/08/2006,152.41,305.8062,140.9937,143.89,332.439,286.763,247.1124,68.9991,898.2416,241.2704,591.5524,287.764,137.2853,139.2372,152.82,144.1306,152.82,138.5087,152.82,140.4552,138.5087,152.82,152.82,141.55,1523.47,1751.96,117.2752,104.5741,148.72,3201.03,206.6397,286.557,412.949,163.163,136.211,193.265,12304.79,412.949,136.211,188.213,412.949,229.1034,136.211,3610.25,193.265,286.557,412.949,229.1034,444.822,163.163,367.524,229.1034,2911.68,229.1034,1047.19,193.265,1047.19,984.9232,4215.8701,984.9232,37289.0781,313.3643,312.0172,413.006,313.3643,312.0172,308.473,3089.7588,313.3643,312.0172,518.9173,228.422,3384.0933,1879.3199,254.978,254.978,254.978,279.8848,1962.5847,254.978,254.978,44.5629,254.978,254.978,254.978,710.2849,254.978,683.0704,49.5046,254.978,254.978,470.92
03/09/2006,152.37,305.9747,141.0005,143.97,334.197,288.658,248.1298,69.2332,903.8226,242.5938,596.8413,289.334,137.2997,139.2228,152.81,144.157,152.81,138.5085,152.81,140.4318,138.5085,152.81,152.81,141.62,1524.16,1753.6801,117.2752,104.5741,148.76,3291.8201,207.3418,287.751,411.217,164.717,137.057,193.631,12283.28,411.217,137.057,188.51,411.217,229.531,137.057,3610.25,193.631,287.751,411.217,229.531,447.904,164.717,371.698,229.531,2938.76,229.531,1041.99,193.631,1041.99,980.3873,4199.7798,980.3873,36312.2695,309.7061,305.0276,408.164,309.7061,305.0276,308.787,3092.8977,309.7061,305.0276,522.7387,229.688,3328.3882,1890.4301,255.1524,255.1524,255.1524,282.1394,1985.4993,255.1524,255.1524,44.7485,255.1524,255.1524,255.1524,710.9769,255.1524,686.433,49.7187,255.1524,255.1524,474.68
03/10/2006,152.02,304.3475,140.7718,143.2,335.84,288.233,248.3288,69.2228,906.0618,242.8775,595.4572,289.769,137.1434,138.972,152.53,144.046,152.53,138.2555,152.53,140.0917,138.2555,152.53,152.53,141.62,1522.49,1749.84,117.2752,104.5741,148.14,3230.5601,207.4148,294.533,414.908,164.926,137.278,194.452,12205.69,414.908,137.278,188.964,414.908,230.9121,137.278,3630.85,194.452,294.533,414.908,230.9121,455.704,164.926,371.22,230.9121,2934.61,230.9121,1046.59,194.452,1046.59,984.4695,4216.0801,984.4695,36890.6914,313.0718,309.8887,412.662,313.0718,309.8887,310.086,3105.9082,313.0718,309.8887,518.2881,227.362,3295.4646,1866.53,255.999,255.999,255.999,279.9136,1988.3875,255.999,255.999,44.8085,255.999,255.999,255.999,713.5333,255.999,687.3434,49.8891,255.999,255.999,478.44
03/13/2006,152.01,304.5112,140.6763,143.28,337.436,291.558,250.5456,69.7578,913.2956,244.1996,609.7646,292.261,137.1288,138.9502,152.49,144.0421,152.49,138.2256,152.49,140.0611,138.2256,152.49,152.49,141.29,1521.61,1746.13,117.2752,104.5741,148.27,3300.3101,209.7233,295.46,421.5,165.051,138.331,196.217,12375.78,421.5,138.331,190.843,421.5,233.1294,138.331,3639.43,196.217,295.46,421.5,233.1294,453.201,165.051,373.886,233.1294,2957.07,233.1294,1057.93,196.217,1057.93,994.9666,4269.2402,994.9666,36792.9805,317.8953,315.4063,418.692,317.8953,315.4063,315.009,3155.2275,317.8953,315.4063,546.0252,238.515,3410.697,1944.8,259.3683,259.3683,259.3683,285.1064,1945.3151,259.3683,259.3683,44.8718,259.3683,259.3683,259.3683,722.32,259.3683,690.7607,50.2221,259.3683,259.3683,482.08
03/14/2006,152.31,307.0374,141.0283,144.48,337.938,295.193,253.0772,70.1068,921.8454,245.7787,621.1266,294.953,137.3181,139.2074,152.76,144.1822,152.76,138.4776,152.76,140.4038,138.4776,152.76,152.76,141.99,1528.42,1758.3,117.2752,104.5741,149.35,3362.3301,209.3595,294.549,419.712,165.299,136.609,195.579,12424.33,419.712,136.609,190.183,419.712,232.2432,136.609,3696.72,195.579,294.549,419.712,232.2432,456.977,165.299,376.74,232.2432,2986.53,232.2432,1056.67,195.579,1056.67,994.1919,4253.52,994.1919,37541.4883,323.7329,323.2897,425.675,323.7329,323.2897,318.848,3193.6765,323.7329,323.2897,528.4924,230.551,3340.6614,1879.98,259.8508,259.8508,259.8508,285.1541,1905.245,259.8508,259.8508,45.0212,259.8508,259.8508,259.8508,723.3096,259.8508,692.9646,50.3165,259.8508,259.8508,483.03
03/15/2006,152.16,306.806,140.8573,144.37,336.183,294.019,252.15,70.3488,919.167,244.9932,616.497,293.813,137.2056,139.08,152.57,144.068,152.57,138.3165,152.57,140.2694,138.3165,152.57,152.57,141.79,1525.95,1751.84,117.2752,104.5741,149.2,3479.26,211.0162,294.947,423.292,165.754,138.2,197.325,12589,423.292,138.2,192.052,423.292,234.335,138.2,3729.39,197.325,294.947,423.292,234.335,458.579,165.754,379.192,234.335,3010.45,234.335,1068.9,197.325,1068.9,1005.611,4292.9199,1005.611,38243.9883,328.6451,329.0141,432.225,328.6451,329.0141,322.87,3233.9648,328.6451,329.0141,535.9868,233.85,3396.9084,1922.66,263.3603,263.3603,263.3603,291.1737,1911.6655,263.3603,263.3603,45.2376,263.3603,263.3603,263.3603,732.7847,263.3603,698.9513,50.7013,263.3603,263.3603,484.3
03/16/2006,152.32,308.7623,141.1573,145.3,333.737,295.788,253.1585,70.5735,921.6514,245.6022,623.442,294.583,137.2624,139.1885,152.72,144.1179,152.72,138.4426,152.72,140.4144,138.4426,152.72,152.72,142.61,1533.22,1765.0699,117.2752,104.5741,150.16,3465.45,211.5151,298.849,424.73,165.832,137.643,197.906,12577.34,424.73,137.643,192.389,424.73,235.1016,137.643,3725.42,197.906,298.849,424.73,235.1016,470.934,165.832,380.38,235.1016,3004.35,235.1016,1067.39,197.906,1067.39,1003.9982,4279,1003.9982,38156.6406,331.8313,331.8784,436.517,331.8313,331.8784,327.09,3276.2256,331.8313,331.8784,551.0091,240.828,3403.8364,1933.04,265.019,265.019,265.019,293.9504,1969.0557,265.019,265.019,45.4944,265.019,265.019,265.019,736.6678,265.019,703.4942,51.0909,265.019,265.019,484.52
